brand,yyyyww,shopcode,ours_sale,req_sales,req_md,req_product,req_vmd,style_best,style_worst,style_reorder,others_style,others_dept,others_brand,etc,input_userid,input_date,update_userid,update_date,req_productdept
M,2020-05,165,"
이번주는 날씨가 갑자기 추워져서 점퍼를 많이 찾으셨습니다
저번주와 다를것없이 신발을 많이 찾으시고 신어보시는것 같구요
미키마우스 콜라보 가디건,맨투맨,신발이 반응이 제일 좋은것같습니다
아직까지 셔츠는 반응이 없고 날이 조금 풀리면 판매가 잘 될것같습니다.

",,,,,"(KTK1,KTK2,MTK1,MTK2,SHCK)",,,,"코로나 바이러스문제로 백화점 입점고객이 눈에 보이게 많이 줄었습니다.
30,60,100 단일브랜드 1.5만원 3만원 5만원 상품권행사 ",,,m165,2020-02-02 00:00:00.000000,,2020-02-02 19:50:18.000000,
M,2020-05,179,"우환 코로나바이러스로 인해 백화점 입점고객분들이 눈에 띄게 줄었습니다.

이번주 스트릿팝업행사로 반팔티셔츠들이 판매가 많이 되었으며 기본라인 맨투맨도 나쁘지않게 판매가 되었습니다. 

현재시즌에는 겨울옷을 구매하는것도 애매하고 봄상품을 미리구매하는 고객분들도 적습니다.  

 그래도 꾸준히 청키제품들이 판매가 되고있어 매출에 많은 도움이 되고있습니다.

 미키콜라보 상품들을 찾으시는 분들이 꾸준히 많습니다. 하지만 재고가 워낙 적어서 대부분 주문을 해야하는 상황이라

구매를 하지 않고 나중에 오신다는 고객님들이 상당수 있습니다.

 미키제품들이 조금더 빨리 리오더가 되었으면 좋겠습니다.

 
",,,,,"32SHC1011
32SHC2011
31TS01031
31TS02031
32CP77011
32CP66011
32SHCM011",,베스트상품,,,,,m179,2020-02-02 00:00:00.000000,m179,2020-02-02 00:00:00.000000,
M,2020-05,193,"이번주 신상품 신발이 많이 들어오다보니 반응이 좋았습니다 그중에 확실히 미키신발
SHCK 반응이 가장 좋았지만 SHCM 상품도 반응이 좋았습니다 또 이번에 색상 추가된
신발도 중국분들한테 반응이 좋고 좀 어린 고객님들한테 반응이 좋습니다 SHP6 SHP7
신발도 색상이 이쁘다고 반응이 나쁘지 않습니다 하늘색같은 스타일 여성용으로만 나
온거 좋은거 같습니다 어차피 남성분들은 화이트 아님 블랙을 구매하시기 때문에 남성
용은 이렇게만 나오는게 다행인거 같습니다 또 모자중에는 확실히 CP77 CP66 같이 볼
캡 반응이 가장 좋고 인기 있습니다 또 밴드형 모자 남성분들한테 인기 있고 많이 찾습
니다 조절형 모자중에도 CPIG CP07 같이 기본형 모자가 반응이 좋습니다 또 확실히 날
씨가 풀리다보니 점퍼 보시는분들이 줄었습니다 그리고 야구점퍼 입기에는 또 춥다보니 
점퍼류는 둘다 반응이 그리 크지는 않습니다 ",,,,,"SHCK : 미키 신발이 반응이 가장 좋고 인기 있습니다 
SHC1 50B : 베이지 신발이 새로나온 스타일중에 두번째로 반응이 좋습니다 
SHC1 SHC2 SHC6 SHC7 : 청키슈즈는 기본적으로 인기가 많습니다 
MTM1 MTM2 : 모노그램도 반응이 좋습니다 
SHCM : 신발 반응 나쁘지 않습니다 
",WS : 셔츠 반응이 전혀 없습니다 ,"SHCK 43I : 미키 팔때 빨리 팔아야 하는데 너무 늦게 리오더가 됩니다 빨리 되었으면 합니다 
MTM1 MTM2 : 모노그램 맨투맨도 반응이 좋은데 리오더가 되었으면 합니다 
SHC1 SHC2 SHC6 SHC7 SHCM : 청키슈즈는 기본적으로 꾸준히 반응이 있어 리오더가 계속 되었으면 합니다 
",,,,,m193,2020-02-02 00:00:00.000000,,2020-02-02 12:18:04.000000,
M,2020-05,195,"29짜리 반팔티 판매가 질되나 사이즈가 좀 많이 들어왔으면 합니다.
2-30대 남녀분들 hd03 후드나 mt08 07 인기 많습니다. 다만 hd03 xxl 리오더가 됬으면 좋겠습니다.
 capr같은 경우 남성분들에게 cpcz 나 cptg인기가 많습니다.
이번에 신상으로 들어온 신발 중 마카롱 버전  여성분들에게 이목을 끌긴하나, 
신어보기만 할뿐 다른 무난한 디자인을 사가시는 편입니다.",,,,,,,,,,,,m195,2020-02-02 00:00:00.000000,,2020-02-02 15:57:38.000000,
M,2020-05,508,"매장을 방문한 고객님들께 빅볼청키 뉴 디자인 전부가 관심을 받습니다. 
그 중에서도 SHC1 50B, SHC2 07W가 내국인 남성 고객님들께 관심을 많이 받습니다. 내국인 커플신발 구매율이 상승 했습니다. 
SHCK 43I는 미키마우스와 보스턴의 빅로고가 언발란스로 디자인 되어 여성 고객님들께 꾸준히 인기 있습니다.
SHCM은 모노그램 빅로고로 디자인되어 성별 성관없이 두 컬러 모두 눈길을 끕니다. 착용 후 만족도 높습니다.
외국인, 내국인 고객님 모두 반팔을 많이 보시며, 운동할 때 입으려고 사가시는 고객님들도 계십니다.
앞면의 로고 포인트와 등판의 레터링으로 디자인 된 TS04, 앞면의 로고 포인트와 등판의 큰 로고로 디자인 된 TS03 컬러가 다양해서 눈길을 끕니다.
TS02는 팔 끝부분의 로고 포인트가 작게 들어가 있어 심플한 디자인을 좋아하시는 고객님들께 관심을 받습니다. 합리적인 가격으로 만족도 높습니다.",,,,,"SHCK011 - 귀엽게 포인트 줄 수 있는 미키마우스 콜라보 운동화로 출시된 후 꾸준한 관심을 끕니다.
",BGD2941 - 컬러감이 예쁜 크로스백이지만 로고가 크게 들어가 있어 심플한 디자인을 선호하시는 고객님들께는 부담스럽게 느껴져 구매로 이어지지 않습니다.,,,,,,m508,2020-02-02 00:00:00.000000,m508,2020-02-02 00:00:00.000000,SHC7911 50I의 리오더 문의가 많습니다.
M,2020-05,513,"이번 주는 아침, 저녁 쌀쌀하면서 선선한 날씨영향으로 기본적이면서, 실용적인 맨투맨스타일과 후드 스웨트셔츠 문의도와 함께 내점도가 
높았습니다.
특히, 이번 주 설연휴로 스타일과 실용성을 모두 갖춘 실속있는 선물로 하여금 합리적인 가격대로 커플맨투맨과 신규 디자인의 
빅볼청키슈즈 선물구매도가 보였으며, 전국 귀성객들이 몰려 로드의 이동이 많아 다양한 아이템들로 하여금 구매도가 높아졌습니다.
그리고, 이번 주 신규입고된 모노그램 청키슈즈가 젊은 층부터 40대층까지해서 다양한 연령대로 하여금 아이보리컬러감의 선호도로 
설연휴시즌까지 맞아 떨어져 구매도까지 급상승하는 동향이 보였습니다.
이번 주는 입점도가 거즘 연휴를 맞아 가족단위의 입점도와 외국인층의 내점도 증가이슈가 있었으며, 실용성과 개성을 중시하는 젊은 
소비층 밀레니얼과 Z세대로 굳어지면서, 후드집업스타일로 TR01의 문의도 증가와 학기시즌을 맞이하여 가방수요가 높아졌으며, 
깔끔한 디자인의 백팩을 주로 많이 문의하셨습니다.
이번주는 날씨가 조금씩 풀리면서 야구점퍼스타일의 주로 남성고객층에게 착용도와 반응도가 높았습니다.
본격적인 봄날씨가 다가오면서 봄아이템을 착용하시는 고객층이 늘어나면서 신상 봄자켓스타일의 입고시기가 맞아 이번 주에 
신상 자켓의 구매도가 높았으며, 관심도와 호응도가 보였습니다.
이번 신상스타일의 베이스볼점퍼 스타일에는 후드티셔츠에 레이어드하였을 때 보다 핏이 좋아  젊은 층부터 다양한 연령대로 하여금 
남,여 호불호없이 선호도가 보였으며, 기본느낌의 후드스타일과 같이 세트구매도까지 이르게 되는 동향이었습니다.
이번 주는 맨투맨스타일과 긴팔티셔츠보다는 바로 이너로 레이어드할 수 있는 반팔티셔츠가 빠르게 반응이 있는 동향이었으며,
깔끔하면서 포인트있는 영한 디자인의 스타일까지 반응도가 많아지고 있는 추세입니다.
이번 주 외국인층의 입점상승 이슈와 함께 미키시리즈 인지도가 급상승의 동향이 보였으며, 외국인층뿐만 아니라, 3~40대 여성층의 
관심선호도가 증가하면서 구매도가 높았습니다.
미키시리즈의 백과 모자, 슈즈 그리고, 가디건포함한 의류까지 모두 다양하게 고루고루 반응이 보이면서 모노그램시리즈의 
신상스타일로도 선호도가 같이 급상승함이 보였으며, 모노그램 청키슈즈의 아이보리컬러의 남, 여 모두에게 뜨거운 반응으로 꾸준히 
선호도가 높을 듯 보여집니다.
이번 주 로드의 특성상 연휴시즌에 커플층과 10대층의 입점상승으로 JP03후리스 집업스타일과  집업스타일의 구매선호도가 보였으며, 
다운점퍼스타일보다는 경량이나 얇은 점퍼스타일의 JP02같은 깔끔한 디자인의 선호도로 커플구매도가 보이기 시작하였습니다.
모자 카테고리쪽은 다양한 입점도가 증가하면서 볼캡쪽은 빅로고 모델의 반응과 수요가 증가하였으며, 토론토 로고의 문의도가 계속 
보여지고 있습니다.
",,,"31KTK2011
30~40대 주로 남성층에게 미키시리즈 가디건으로 임팩트있으면서, 깔끔하게 스타일링을 할 수 있는 아이템으로 반응과 문의가 높았습니다.
19FW가을부터 니트소재의 의류문의도가 높았는데, 니트소재의 유무문의도가 증가함에 따라 이번 신상 디자인의 고객층의 갈증이 해소되어
착용도와 반응이 좋았습니다.
날씨가 선선해지면서 봄까지 부담없이 가볍고, 따뜻한 느낌과 두께감있는 소재라 간절 아우터로 활용하기 좋아 착용도가 보이기 시작하였으며, 
트렌디하게 뉴트로풍의 체크패턴으로 남성층의 이목을 끌었으며 드레시하면서 클래식한 느낌으로 멋스러운 스타일링연출이 가능하여 루즈
한 느낌의 가디건을 선호하시는 고객층에게 반응도가 높았습니다.
가디건이라는 메리트와 미키캐릭터백디자인으로 고급스러움과 디테일이 오버핏디자인에 어울려 요즘 트렌디함을 연출가능하여 데일리룩,
남친룩 등 부담없이 반응이 좋았지만, S사이즈도 ",,"32SHCK011
20대초반대층부터 3~40대 여성층에게서 반응이 보였으며, 주말전에 입고가 되면서 보다 커플층, 가족단위, 외국인층으로 다양한 내점도가
증가하여 문의도가 더 높았습니다.
빅볼청키 미키는 연초마다 그 해를 상징하는 동물들을 반영한 아이템들이 인기를 끄는 만큼, 쥐띠 해를 기념하며 오랜시간 사랑받아온
미키마우스캐릭터를 담은 컬렉션으로 경자년 메리트상품으로 퀄리티감있게 나와 내점고객층에게 이목을 끌었습니다.
기존 빅볼청키보다는 앞코와 발볼이 여유있게 나와 앞굽 쏠림이 덜하여 편안한 착화감으로 착화 후 만족도가 높았습니다.
미니멀한 심플한 디자인의 미키마우스캐릭터와 한쪽은 너무 과해보이지 않게 꾸준히 사랑받아온 깔끔한 빅원로고포인트로 스타일리쉬한
디자인으로 출고되어 43I는 캐쥬얼한 데일리 룩으로 50L은 스트릿 룩으로 연출이 가능하여 젊은 층과 외국인층의 반응도가 보였습니다.
새로운 출발을 응원하는 의미로 해서 새해에 선물용으로 좋은 선택일 듯 하며, 선물구매도와 반응도가 더 보일 듯 합니다.
또한 43I의 경우, 베트남외국인층의 독보적인 선호도가 보였으며, 특히, 여성층의 구매율이 높았습니다.
43I의 선호도가 블랙에 비해 워낙 높다보니, 이 컬러의 리오더가 시급해 보입니다.


",,,,,,,M513,2020-01-27 00:00:00.000000,M513,2020-01-27 00:00:00.000000,
M,2020-05,525,"이번한주는 신발보는 분들이 많이계셨습니다.어글리슈즈 상품이 전체적으로 연령대 상관없이 반응이 좋았습니다.
날씨가 많이 춥지않아서 그런지 얇은 상품 찾는분들이 많이계셨습니다.
트레이닝바지같은경우 시보리있는상품보다는 없는상품을 많이 선호하셨습니다.",,"-CP77, CP12, CP66은 판매량이 좋은 상품이니 주말전에는 넉넉히 출고부탁드립니다.",,,"MT-20S : 06,C3,21,C2,07,08,04,01,K1,K2,M2
HD-20S : 03,07,21,02,E1,C1,E3,M3,M1
OP-20 : T1,02,05
KT-K1,K2
JP-K2,02,M2
TS-04,03,10,05,01,K2,K1
TR-01
TP-01
WP-03
DJ-03,S3,Z1,04,Z5,M2
SH-P1,P3,C1,C2,CK,C7941,C7011,C6
BG-KC,KD,K1,C9
CP-BR,BD,16,11,10,12,18,07,TF,17,19,13,IR,85,IK,51,CZ,TG,77,66,15,IK,71,YJ,EA,FG,FB,57,C1,
     KA,KB,DI,DE,B1,B5,B7,BB,B6,BL,F1,HK,T2,HE,HD,H1,01,SA,IM",,"MT-20S : 06,C3,21,C2,07,08,04,01,K1,K2,M2
HD-20S : 03,07,21,02,E1,C1,E3,M3,M1
OP-20 : T1,02,05
KT-K1,K2
JP-K2,02,M2
TS-04,03,10,05,01,K2,K1
TR-01
TP-01
WP-03
DJ-03,S3,Z1,04,Z5,M2
SH-P1,P3,C1,C2,CK,C7941,C7011,C6
BG-KC,KD,K1,C9
CP-BR,BD,16,11,10,12,18,07,TF,17,19,13,IR,85,IK,51,CZ,TG,77,66,15,IK,71,YJ,EA,FG,FB,57,C1,
     KA,KB,DI,DE,B1,B5,B7,BB,B6,BL,F1,HK,T2,HE,HD,H1,01,SA,IM",,"1/13(월)~1/27(월)
KB/BC/NH 카드로 20/30만원이상구매시 식사권증정",,본사수선실에서 매장으로 모자를 보내주실때 폴리에 담아서 보내주세요.,M525,2020-01-27 09:18:37.000000,,2020-01-27 09:18:37.000000,-제품이 오염된채 출고되어 다시 본사수선실로 보내는 상품이 너무 많습니다.  검수 꼼꼼히 부탁드립니다.
M,2020-06,079,"코로나 바이러스로 인해 매장내 입점 고객수가 많이 줄었습니다..
디즈니 청키슈즈는 고객님들께서 꾸준히 찾으시고 예약을 많이 하셨습니다. 입고날짜가 빨리 당겨졌으면 좋겠습니다.. 많은 분들이 예약을 하시긴 하나 .. 기다리기 싫으시다고 그냥 가시는 분들도 많으심
매장을 방문하시는 고객님들 대부분 신발은 구매하시는 고객님들이 많으셨으며
CP77같은 기본 스타일의 모자도 많이 판매가 되었습니다..",,,,,,,CP77(50R)(50L매장재고 없음..),"CP77,CP19,CP07,CP11,CP66,MT05,SHC1,SHCM,SHC2,SHCK",2월10일-백화점내 소독 작업으로 정기휴점,,,M079,2020-02-09 16:27:29.000000,,2020-02-09 16:27:29.000000,
M,2020-06,179,"코로나 바이러스로 백화점 입점고객수가 확연히 줄었습니다.
연일 따뜻했던 기온이 금주에는 영하로 떨어져 의류를 구매하시기에 애매하게 되어 버려 금주에는 특히 의류보다는 모자와 청키슈즈의 판매가 좋았습니다.
모자는 한동안 주춤했던 비니모자들이 활발히 판매가 되었으며,
기본 CP07,10,11,16 이 전연령이 많이 찾으시고 계시며, CP66,77 은 10대후반에서 30대 남여 고객님들에게 꾸준히 반응이 좋습니다.
CP16 신상라인과 CP11,18 다른팀 로고로도 나온다면 판매에 많은 도움이 될 듯 합니다.",,,,,"SHC1,C2,C6,CM

CP07,16,18,19,66,77,IX

TSK1

JK01

MT04,K2
",,CP77(50L),,,,,m179,2020-02-09 00:00:00.000000,m179,2020-02-09 00:00:00.000000,
M,2020-06,525,"코로나바이러스 영향으로 입점고객수가 많이 줄어든 한주였습니다.
입점고객님들 대부분 신발을 많이보십니다.연령대랑 상관없이 신발반응은  꾸준히 좋습니다.
디즈니 콜라보상품도 반응좋습니다.의류도 많이보시지만 가방신발이 반응이더좋은편입니다.
모자같은경우 커브캡에 로고가 메탈로된상품 찾는분들이 많이계셨습니다.",,"-CP77, CP12, CP66은 판매량이 좋은 상품이니 주말전에는 넉넉히 출고부탁드립니다.",,,"MT-20S : 06,C3,21,C2,07,08,04,01,K1,K2,M2
HD-20S : 03,07,21,02,E1,C1,E3,M3,M1
OP-20 : T1,02,05
KT-K1,K2
JP-K2,02,M2
TS-04,03,10,05,01,K2,K1
TR-01
TP-01
WP-03
DJ-03,S3,Z1,04,Z5,M2
SH-P1,P3,C1,C2,CK,C7941,C7011,C6,P7,P6
BG-KC,KD,K1,C9
CP-BR,BD,16,11,10,12,18,07,TF,17,19,13,IR,85,IK,51,CZ,TG,77,66,15,IK,71,YJ,EA,FG,FB,57,C1,
     KA,KB,DI,DE,B1,B5,B7,BB,B6,BL,F1,HK,T2,HE,HD,H1,01,SA,IM",,"MT-20S : 06,C3,21,C2,07,08,04,01,K1,K2,M2
HD-20S : 03,07,21,02,E1,C1,E3,M3,M1
OP-20 : T1,02,05
KT-K1,K2
JP-K2,02,M2
TS-04,03,10,05,01,K2,K1
TR-01
TP-01
WP-03
DJ-03,S3,Z1,04,Z5,M2
SH-P1,P3,C1,C2,CK,C7941,C7011,C6,P7,P6
BG-KC,KD,K1,C9
CP-BR,BD,16,11,10,12,18,07,TF,17,19,13,IR,85,IK,51,CZ,TG,77,66,15,IK,71,YJ,EA,FG,FB,57,C1,
     KA,KB,DI,DE,B1,B5,B7,BB,B6,BL,F1,HK,T2,HE,HD,H1,01,SA,IM",,,,본사수선실에서 매장으로 모자를 보내주실때 폴리에 담아서 보내주세요.,M525,2020-02-03 10:20:37.000000,,2020-02-03 10:20:37.000000,-제품이 오염된채 출고되어 다시 본사수선실로 보내는 상품이 너무 많습니다.  검수 꼼꼼히 부탁드립니다.
M,2020-06,165,"요번주는 신종코로나 때문인지 고객분들이 많이 줄었습니다.....
그중에서도 미키마우스랑 콜라보한 상품들이 반응이 좋습니다.....신발은 문의전화가 많이 옵니다..
갑자기 날씨가 추워져서인지 옷보다는 신발이나 가방 악세사리가 반응이 좋습니다..",,,,,"KTK1,KTK2,TS10,MTK2,MTK1,SHCM,SHCK",,"SHCK,KTK1",,,,,m165,2020-02-09 00:00:00.000000,,2020-02-09 20:30:53.000000,
M,2020-06,193,"이번주 미키 신발 찾는분들이 굉장히 많았습니다 하지만 이번에 43i 가 아니라 50i 가 나와서  다행입니다
양키스도 보스턴 같이 이번주는 반응이 좋았습니다 하지만 아쉬운게 보면 의류보다 신발 이 반응이 더 좋
아 신발이 리오더가 안되거나 사이즈가 없으면 발길 돌리는 고객님들이 꽤 많습니다 의류중에 반응이 좋
은게 mt05 같이 오버핏 의류가 반응이 좋고 등판 포인트가 들어가 있어서 좋아합니다 또 미키 상품은 신발
빼고 좋아하는 분들만 좋아하고 보통 어린 친구들 입히려고 부모님들이 사는경우가 대부분입니다 확실히 
이번에 청키나온상품중에 미키 상품 빼고 shc1 50B 상품이 반응이 좋고 인기가 굉장히 많습니다 신었을때
무난하게 착용가능하고 이뻐서 확실히 학생들이 좋아하는데 그중에 커플분들도 많이 보고 있습니다 바지
도 이번에 WP01 핏이 이뻐서 반응이 좋고 인기 있습니다 그리고 모노그램 반응 좋습니다 MTM1 MTM2 같
이 전판 모노그램 외국분들한테 반응이 좋은데 이번에 우한바이러스 때문인지 중국분들의 방문이 굉장히 
적고 외국분들자체가 오시는 분들이 많지 않습니다 그러다보니 확실히 평일이나 주말에 국내고객님들도 
외출을 자제 하다보니 방문이 많이 줄고 백화점에 보면 한산하고 사람이 거의 안보입니다",,,,,"SHCK : 미키 상품 반응이 제일 좋은 신발입니다 
SHC1 SHC2 SHCM SHC6 SHC7 : 청키슈즈 전체적으로 반응이 좋고 가격이 저렴해서 부담없이 구매하기 좋습니다 
MT08 : 입었을때 핏이 이쁘고 등판 포인트 들어가 귀엽습니다 
BGKC : 가방 미키 들어간 가방 반응이 좋습니다 
BGC9 : 모노그램 가방도 반응이 나쁘지 않습니다 
MTM1 MTM2 : 모노그램 맨투맨 미키 의류만큼 반응이 좋습니다",,"SHCK : 미키 신발은 꾸준히 리오더가 되었으면 합니다 
SHC1011  50B : :현재 청키중에 미키 빼고 반응이 제일 좋은상품 SHC1 50I 보다 인기 있습니다 
MTM1 MTM2 : 모노그램도 반응이좋습니다",,,,,m193,2020-02-09 12:20:08.000000,m193,2020-02-09 00:00:00.000000,
M,2020-06,195,"급 날씨가 추워지는 바람에 점퍼류를 많이 보시는데 가끔 롱다운 숏다운 보시는 분들도 계십니다.
그리고 2-30대 남성분들은 야구 점퍼 많이 보시는데 특히 JP02나 JP06 입어보시는 고객분들이 많습니다.
상의 같은경우는 아직까진 반팔티보단 긴팔 맨투맨 후드 보시는 분들이 많으며 MT 같은 경우엔 MT 21 08 07 
후드는 HD03 많이 보십니다. 신발은 새로 신상으로 들어오 SHP6 P7 반응 좋은 편입니다.
디민 기존에 있던 SHP1 P2 와 너무 겹칩니다.",,,,,,,,,,,,m195,2020-02-09 00:00:00.000000,m195,2020-02-09 00:00:00.000000,
M,2020-06,508,"주중에는 중국인 고객님들의 입점이 줄었지만  주말에는 다시 중국인 고객님들의 입점이 꾸준했고 디즈니 콜라보 상품에
눈길도 많이 주시고 구매도 많이 하십니다. 
내국인 10~20대 고객님들의 모델 현아씨가 입은 자켓의 문의가 꾸준히 들어오고 있습니다. ",,,테일러 자켓 뉴욕 양키스 제품을 찾으시는 고객님들이 많습니다. ,,,,,,,,,m508,2020-02-09 00:00:00.000000,m508,2020-02-09 00:00:00.000000,
M,2020-06,513,"이번 주는 아침 영하권으로 기온이 큰 폭으로 떨어져 추었으나 낮에는 포근한 날씨영향으로 얇은 자켓을 착용하시는 로드의 
이동도가 보였습니다.
졸업시즌과 새학기시즌으로 10대층의 입점도와 가족단위층의 내점율이 증가하였습니다.
특히, 이번 주 졸업시즌 선물로 빅볼청키슈즈의 구매도와 함께 고등학생들의 신규입고된 마카롱시리즈 청키슈즈부터 모노그램청키와 
빈티지 청키슈즈까지 다양한 선호도가 보였으며, 3~40대고객층에게서 모노그램청키슈즈의 관심도가 보였습니다.
그래도 가족단위내점층으로부터 기존 빅볼청키슈즈의 선호율이 아직까지 가장 높아보였으며, 50I의 구매율이 제일 높았습니다.
그리고, 안타깝게도 코로나 바이러스 영향으로 중국인층의 내점도가 급격히 떨어져 미키시리즈의 타격이 살짝 있었지만, 베트남고객층의 
입점에서는 영향이 보이지 않아 모노그램의 인지도 상승세가 보였습니다.
이번 주는 아우터보다는 이너아이템 위주의 내점도가 보였으며, 두께감있는 베이스볼점퍼보다는 경량성의 JP03나 가디건스타일과, 
보다 빠르게 기본스타일의 맨투맨과 반팔티셔츠의 구매도가 급상승하였습니다.
특히, 젊은 남성층의 TS03과 HD03디자인의 선호도와 함께 TS01, TS04등 다양한 반팔티셔츠의 선전율이 보였습니다.
날씨가 풀려가면서 넌기모와 깔끔한 스타일의 기본 심플스몰로고스타일의 기본기있는 디자인으로도 MT01 이 젊은 층에게 반응이 
좋았으며, 네이비컬러감과 멜란지컬러감의 의류를 고집하시는 남성층도 증가하는 동향이 보였습니다.
그리고, 이번 주 젊은 층과 가족단위의 내점상승이슈로 기본모보다는 볼캡디자인위주의 구매도가 상승하였으며, CP66의 선호율이 
높았습니다.
내점고객층에게서 기본모로 해서 토론토 로고의 입고문의도 또한 날로 증가하고 있습니다.
",,,"31PTW4031
10대와 밀레니얼, Z세대와 30대고객층까지해서 주로 젊은 층으로부터 조거팬츠를 다양하게 활용하면서 19F/W시즌부터 반응도가 높았던
PT01941의 대체가능한 아이템으로 착용 후 만족도가 보였으며, 심플조거팬츠느낌에 군더더기없이 한쪽만 사이드에 빅로고포인트디테일로
여러 스타일과 세트로 매치가 가능한 아이템으로 활용도가 아주 높아 구매도가 높았습니다.
요즘 특히, 에슬레저룩에 대한 관심도가 높아지면서 레깅스나 후드, 슬림조거팬츠스타일을 찾으시는 고객층이 증가하는 동향이 보이면서,
보다 디테일있는 조거팬츠보다는 MTS1, HDS2에 매치하기 좋으며, MTR1이나 HD03 포인트있는 디자인과 매치해드려도 무난하게 
잘 소화가능한 아이템으로 반응도가 좋았습니다.
PT01941 보다 여유있는 핏감으로 S사이즈까지 나왔지만 남성 L사이즈정도의 착용하시는 체형에도 어필이 가능하였고, 밑위가 길어 
하체가 살짝 있으신 분들에겐 단점을 충분히 커버할 수 있는 핏감으로 디자인과 핏 모두 만족스러운 베스트 아이템으로 남, 여 호불호 
없이 고객층에게 구매율과 선호율이 높을 듯 합니다.
다만, 디자인과 핏에 비해서 원단의 아쉬움을 느끼시는 고객층이 있는가 히면 조거는 핏라인이 중요한 만큼 텐션이 좀 더 있었다면, 
더 좋을 듯 합니다. 
그리고, 포켓의 아쉬움으로 깔끔하게 뒷포켓이 있게 나와도 퀄리티나 실용성이 높을 듯 합니다.


31JP03011 
20대층부터 40대고개층까지 다양한 연령대로 하여금 깔끔한 느낌의 이번 주 한층 높아진 기온으로 두께감있는 아우터의 의존도가 
약해지면서 두께감이 가벼운 아우터 문의로 이어져 반응이 좋았습니다.
플리스소재에 우븐이 들어가 물에 잘 젖지 않는다는 장점과 소재상 보온성으로 너무 춥지 않는 날씨에 이너아이템 겸용으로 해서
간절기에는 간편하게 착용할 수 있는 아우터로 활용도가 높아 선호도가 보였습니다.
그리고, 신축성있는 소재라 편하게 움직일 수 있어 활동성이 높고, 깔끔한 디자인으로 데일리룩 뿐만 아니라 캐쥬얼룩과 스포티안룩처럼
스포츠웨어의 기능성과 편안함을 중시해 올 트렌드 고프코어로 활용도가 높아 남, 여 호불호없이 반응도가 높았습니다.
착용하셨을 때 가볍고 부드러운 촉감의 소재라 여성층에게도 반응이 좋았으며, 남성층에게는 간편한 아우터아이템으로 반응이 보였습니다.
한층 더 여유있는 오버핏 사이즈와 밑단 스트링이 추가가 되어 리오더가 된다면 젊은 층의 선호도는 더욱 높을 듯 합니다.",,"31TS03031
10대층부터 30대층 뿐만 아니라 외국인층에게까지 생각보다 빠른 반응도로 기본느낌의 반팔티셔츠로 선호도가 높았습니다.
19S/S 때부터 MLB 시그니쳐인 빅 백로고 포인트로 인지도가 높았던 디자인으로 올 시즌 역시 고객층의 선호도와 인지도가 보였습니다.
쿨링감있고, 짱짱한 소재감으로 착용 후 구매의사결정이 빠르셨으며, 방학시즌으로 동남아나 따뜻한 나라로 여행가시는 분들과 기본
아이템으로 깔끔하여 데일리룩과 패밀리룩으로 연출이 가능하여 구매도가 높았습니다.
특히, 디테일이 있으면서 스포티한 느낌에 시밀러룩이나 트윈룩으로도 선호도가 보여 남성층뿐만 아니라 여성층에게도 선호도가 보였습니다.
또한, 20S/S트렌드컬러로 파스텔톤의 그린이나 옐로우도 신규컬러로 추가되거나, 오버핏으로 긴 기장감으로도 출고가 된다면 여성층의
레이어드룩과 포인트룩으로 좋을 듯 합니다.

32SHCM011
20대초반대층부터 3~40대까지 다양한 연령대로 반응이 보였으며 커플층과 가족단위, 외국인층등으로 다양한 내점도가 증가하여 
문의도가 더 높았습니다.
모노그램디자인에 빅볼청키슈즈로 고급스러운 모노그램 디자인으로 메리트상품으로 퀄리티감있게 나와 여성층에게 특히 더 착화도가 
보였으며, 내점고객층에게 이목을 끌었습니다.
기존 빅볼청키보다는 앞코와 발볼이 여유있게 나와 앞굽 쏠림이 덜하여 편안한 착화감으로 착화 후 만족도가 높았습니다.
특히, 신규 입고된 SHC7빈티지청키보다는 심심해보이지 않게 더 크게 로고감을 주어 보다 화려하지만 깔끔한 느낌이 들어 캐쥬얼한
 데일리 룩으로 50L은 스트릿 룩으로 연출이 가능하여 다양한 연령대와 외국인층의 반응도가 보였습니다.
그리고 보다 모노그램디자인을 선호하셨던 고객층에게도 세트스타일로 연출이 가능하여 모노그램컬렉션을 가지고 계시는 분들에게
메리트 있으면서 소장하기 좋은 아이템으로 구매도가 보였으며, 3~40대 여성층과 남성층에게도 고급스러움이 어필되어 합리적인 
가격대에 슈즈로 자리잡을 수 있었으며, 착화 후 만족도 또한 3~40대 층에게 높았습니다.",,,,,,,M513,2020-02-03 00:00:00.000000,M513,2020-02-04 00:00:00.000000,
M,2020-06,017,"코로나바이러스의 영향이 아주 극심합니다.
매장방문고객이 현저하게 떨어졌고 그로인해 매출이 급격한 하락세를 이어가고있습니다. 대책마련이 시급합니다.!!",,,,,shc1 c2 ck cm,,,,ak카드 구입고객 10만원이상 5천원 상품권행사,,,m017,2020-02-09 17:46:25.000000,,2020-02-09 17:46:25.000000,
